player_id,name,pos,rank,source
4570037,Terrance Ferguson,TE,170.0,espn
4427238,Dillon Gabriel,QB,170.0,espn
4432762,Shedeur Sanders,QB,170.0,espn
4432734,Jalen Milroe,QB,170.0,espn
16760,Jimmy Garoppolo,QB,170.0,espn
14880,Kirk Cousins,QB,170.0,espn
4429676,Tyler Goodson,RB,170.0,espn
4911851,LeQuint Allen Jr.,RB,170.0,espn
3127586,Jeremy McNichols,RB,170.0,espn
3127292,Will Dissly,TE,170.0,espn
4240472,Noah Gray,TE,170.0,espn
4686728,Gunnar Helm,TE,170.0,espn
5083076,Harold Fannin Jr.,TE,170.0,espn
4595342,Oronde Gadsden,TE,170.0,espn
3930086,Dawson Knox,TE,170.0,espn
3043275,Austin Hooper,TE,170.0,espn
4258595,Cole Kmet,TE,170.0,espn
4428085,Luke Musgrave,TE,170.0,espn
3915486,Tyler Conklin,TE,170.0,espn
4372780,Tommy Tremble,TE,170.0,espn
4426496,Cade Stover,TE,170.0,espn
14163,Tyrod Taylor,QB,170.0,espn
3116407,Mason Rudolph,QB,170.0,espn
4038524,Gardner Minshew,QB,170.0,espn
2969939,Jameis Winston,QB,170.0,espn
3886812,Jake Browning,QB,170.0,espn
2576980,Marcus Mariota,QB,170.0,espn
4240703,Kenny Pickett,QB,170.0,espn
2573079,Carson Wentz,QB,170.0,espn
4360698,Joe Milton III,QB,170.0,espn
16728,Teddy Bridgewater,QB,170.0,espn
4567104,Will Reichard,K,170.0,espn
4360234,Evan McPherson,K,170.0,espn
4571557,Spencer Shrader,K,170.0,espn
3051909,Daniel Carlson,K,170.0,espn
4569923,Andy Borregales,K,170.0,espn
4363538,Chad Ryland,K,170.0,espn
3049899,Younghoe Koo,K,170.0,espn
4259619,Blake Grupe,K,170.0,espn
4568263,Ryan Fitzgerald,K,170.0,espn
4372066,Jake Moody,K,170.0,espn
3124084,Joey Slye,K,170.0,espn
12460,Graham Gano,K,170.0,espn
4258620,Andre Szmyt,K,170.0,espn
3124679,Jason Sanders,K,170.0,espn
-16006,Cowboys D/ST,DEF,170.0,espn
-16015,Dolphins D/ST,DEF,170.0,espn
-16010,Titans D/ST,DEF,170.0,espn
-16001,Falcons D/ST,DEF,170.0,espn
-16005,Browns D/ST,DEF,170.0,espn
-16028,Commanders D/ST,DEF,170.0,espn
-16018,Saints D/ST,DEF,170.0,espn
-16004,Bengals D/ST,DEF,170.0,espn
-16013,Raiders D/ST,DEF,170.0,espn
-16029,Panthers D/ST,DEF,170.0,espn
4597703,Tory Horton,WR,170.0,espn
4569603,Malik Washington,WR,170.0,espn
4613202,Kyle Williams,WR,170.0,espn
4429033,Jermaine Burton,WR,170.0,espn
3843945,Foster Moreau,TE,170.0,espn
4432775,Dont'e Thornton Jr.,WR,170.0,espn
3121427,Curtis Samuel,WR,170.0,espn
3120348,JuJu Smith-Schuster,WR,170.0,espn
